"","sp_name","time","ca_cohort_sum","ca_ha","cum_ca","ca_percent","oak_rate","LL_Rates_cm","groundwater_class","cum_avg_percentage"
"1","SEI",26,10000,1,10000,100,"mean","40 cm","dry",100
"2","SEI",31,10000,1,10000,100,"mean","40 cm","dry",100
"3","SEI",36,10000,1,10000,100,"mean","40 cm","dry",100
"4","SEI",41,10000,1,10000,100,"mean","40 cm","dry",100
"5","SEI",46,10000,1,10000,100,"mean","40 cm","dry",100
"6","SEI",51,10000,1,10000,100,"mean","40 cm","dry",100
"7","SEI",56,10000,1,10000,100,"mean","40 cm","dry",100
"8","SEI",61,9812.31318024317,0.981231318024317,10000,98.1231318024317,"mean","40 cm","dry",99.765391475304
"9","SEI",66,9385.77026927588,0.938577026927588,10000,93.8577026927588,"mean","40 cm","dry",99.1089816105767
"10","SEI",71,8899.78449502361,0.889978449502361,10000,88.9978449502361,"mean","40 cm","dry",98.0978679445427
"11","SEI",76,8431.34238300893,0.843134238300893,10000,84.3134238300892,"mean","40 cm","dry",96.8447366614105
"12","SEI",81,7987.04440736363,0.798704440736362,10000,79.8704440736362,"mean","40 cm","dry",95.430212279096
"13","SEI",86,7565.2891804168,0.75652891804168,10000,75.652891804168,"mean","40 cm","dry",93.9088799348708
"14","SEI",91,7163.0751558825,0.71630751558825,10000,71.630751558825,"mean","40 cm","dry",92.3175850508675
"15","SEI",96,6779.40632648915,0.677940632648915,10000,67.7940632648915,"mean","40 cm","dry",90.6826835984691
"16","SEI",101,6412.22305059008,0.641222305059008,10000,64.1222305059008,"mean","40 cm","dry",89.0226552801836
"17","SEI",106,6060.12061288839,0.606012061288839,9847.5483121108,61.5393844317116,"mean","40 cm","dry",87.405992289097
"18","SEI",111,5721.93393683876,0.572193393683876,9577.51002759312,59.7434397912785,"mean","40 cm","dry",85.869183816996
"19","SEI",116,5396.71388389874,0.539671388389874,9330.45441635547,57.839775460869,"mean","40 cm","dry",84.3939517982525
"20","SEI",121,5083.70438125422,0.508370438125422,9103.35783898351,55.8442771466608,"mean","40 cm","dry",82.9664680656729
"21","SEI",126,4782.320073947,0.4782320073947,8894.17230748539,53.7691412827945,"mean","40 cm","dry",81.5761191712501
"22","SEI",131,4491.40654817754,0.449140654817754,8700.09374656485,51.6248063413216,"mean","40 cm","dry",80.2146958607988
"23","SEI",136,4212.12946540001,0.421212946540001,8521.73695017739,49.4280624950801,"mean","40 cm","dry",78.8761465840284
"24","SEI",141,3942.8189481967,0.39428189481967,8354.85058182352,47.1919744055571,"mean","40 cm","dry",77.5559727432588
"25","SEI",146,3684.80787942283,0.368480787942283,8202.33963912306,44.923863696734,"mean","40 cm","dry",76.2506883813978
"26","SEI",151,3436.34238760688,0.343634238760688,8060.83203896917,42.6301202034018,"mean","40 cm","dry",74.957589605321
"27","SEI",156,3199.36941833225,0.319936941833225,7931.6515460326,40.3367369300605,"mean","40 cm","dry",73.6753358025336
"28","SEI",161,2972.88971567462,0.297288971567462,7812.73903458632,38.0518241107747,"mean","40 cm","dry",72.4030675278279
"29","SEI",166,2756.92503374108,0.275692503374108,7704.07417398872,35.7852867389217,"mean","40 cm","dry",71.1403854316588
"30","SEI",171,2550.33523522278,0.255033523522278,7604.37055499641,33.5377559099496,"mean","40 cm","dry",69.8869644476018
"31","SEI",176,2355.50770385529,0.235550770385529,7515.53358724363,31.341855857758,"mean","40 cm","dry",68.6435738479294
"32","SEI",181,2169.84932305291,0.216984932305291,7434.45527082322,29.186392869543,"mean","40 cm","dry",67.4105369423548
"33","SEI",186,1996.02559643816,0.199602559643816,7364.26972286942,27.1041891667763,"mean","40 cm","dry",66.189132464307
"34","SEI",191,1832.50110636934,0.183250110636934,7302.02630889989,25.0957888789834,"mean","40 cm","dry",64.9805047117975
"35","SEI",196,1679.11557417957,0.167911557417957,7247.33653887894,23.1687264027525,"mean","40 cm","dry",63.7858824743962
"36","SEI",201,1535.6619611131,0.15356619611131,7202.27655833407,21.3218966069294,"mean","40 cm","dry",62.606327311411
"37","SEI",206,1401.88774844026,0.140188774844026,7165.19449723634,19.5652434693989,"mean","40 cm","dry",61.4430547751404
"38","SEI",211,1277.49791289177,0.127749791289177,7133.7698666939,17.9077533585172,"mean","40 cm","dry",60.2973889483872
"39","SEI",216,1162.15925118579,0.116215925118579,7109.80681192228,16.3458625800773,"mean","40 cm","dry",59.1704267338151
"40","SEI",221,1053.71926995337,0.105371926995337,7089.49600755153,14.8631054849453,"mean","40 cm","dry",58.0627437025934
"41","SEI",226,955.515198669029,0.0955515198669029,7076.78843312243,13.5021020862628,"mean","40 cm","dry",56.9758987851219
"42","SEI",231,865.178358089816,0.0865178358089816,7070.5135563468,12.2364288137627,"mean","40 cm","dry",55.9106733096134
"43","SEI",236,782.28121659946,0.078228121659946,7068.25765774527,11.0675254706123,"mean","40 cm","dry",54.8678094063808
"44","SEI",241,706.388026487431,0.0706388026487431,7070.31520389319,9.99089865326608,"mean","40 cm","dry",53.8478796165372
"45","SEI",246,637.06050755405,0.063706050755405,7076.25994529218,9.00278554602682,"mean","40 cm","dry",52.8513219705259
"46","SEI",251,573.86299587834,0.057386299587834,7085.67942668152,8.09891276928825,"mean","40 cm","dry",51.8784435096294
"47","SEI",256,516.366968876232,0.0516366968876232,7098.17813418745,7.27464088833186,"mean","40 cm","dry",50.9294264325805
"48","SEI",261,464.154900147502,0.0464154900147502,7113.37998398537,6.52509638445398,"mean","40 cm","dry",50.0043362232446
"49","SEI",266,414.81200575715,0.041481200575715,7128.91874764569,5.81872259231655,"mean","40 cm","dry",49.1025890062869
"50","SEI",271,369.965518136684,0.0369965518136684,7146.47607652418,5.1768943766845,"mean","40 cm","dry",48.2240751136948
"51","SEI",276,331.66512339815,0.033166512339815,7168.16078001942,4.6269208179961,"mean","40 cm","dry",47.3692289510341
"52","SEI",281,292.437221496159,0.0292437221496159,7186.5620295805,4.06922281186,"mean","40 cm","dry",46.5365365252807
"53","SEI",286,261.786411942871,0.0261786411942871,7211.24989784189,3.63025017370729,"mean","40 cm","dry",45.7269839526095
"54","SEI",291,234.195097989241,0.0234195097989241,7236.77412763079,3.23618084327185,"mean","40 cm","dry",44.9401172283625
"55","SEI",296,209.385679131775,0.0209385679131775,7262.92559867456,2.88293851130716,"mean","40 cm","dry",44.1754412516888
"56","SEI",301,187.10070946619,0.018710070946619,7289.515864576,2.56670968198891,"mean","40 cm","dry",43.4324281879441
"57","SEI",306,165.01332310829,0.016501332310829,7314.28705426256,2.25604111356452,"mean","40 cm","dry",42.7100354322533
"58","SEI",311,140.264769204692,0.0140264769204692,7334.44897210259,1.91241045834806,"mean","40 cm","dry",42.006628105117
"59","SEI",316,125.16330166811,0.012516330166811,7362.37763279999,1.70003914374749,"mean","40 cm","dry",41.323465580348
"60","SEI",321,109.29948491307,0.010929948491307,7387.73028311719,1.4794731361924,"mean","40 cm","dry",40.6593990396121
"61","SEI",326,97.4565352911777,0.00974565352911777,7415.35552107058,1.31425303903848,"mean","40 cm","dry",40.0143966461601
"62","SEI",331,86.8681355072154,0.00868681355072154,7442.55094126117,1.16718227651788,"mean","40 cm","dry",39.3878286724562
"63","SEI",336,77.4067819416676,0.00774067819416676,7469.25135826186,1.03633922904531,"mean","40 cm","dry",38.7790748717671
"64","SEI",341,66.6100407328519,0.00666100407328519,7493.05497662756,0.88895705343979,"mean","40 cm","dry",38.1870417808557
"65","SEI",346,59.3247242546472,0.00593247242546472,7517.00910921204,0.789206496795983,"mean","40 cm","dry",37.6116904687933
"66","SEI",351,48.1854848913611,0.00481854848913611,7537.62285359097,0.639266328752509,"mean","40 cm","dry",37.0515022242472
"67","SEI",356,42.8970333170064,0.00428970333170064,7562.69244822414,0.567219063986655,"mean","40 cm","dry",36.5069606845418
"68","SEI",361,38.1816143597122,0.00381816143597122,7586.99391272043,0.503250889600643,"mean","40 cm","dry",35.977494364028
"69","SEI",366,33.9785445245876,0.00339785445245876,7610.51859924262,0.446468188488088,"mean","40 cm","dry",35.4625519556868
"70","SEI",371,27.9063884739505,0.00279063884739504,7630.93539673106,0.365700756501031,"mean","40 cm","dry",34.961168367127
"71","SEI",376,24.8270654956406,0.00248270654956407,7653.15487242335,0.324403019532508,"mean","40 cm","dry",34.4733266016679
"72","SEI",381,22.0845697245268,0.00220845697245268,7674.56803229491,0.287763032806458,"mean","40 cm","dry",33.998527107656
"73","SEI",386,17.3927810177344,0.00173927810177344,7692.93417557771,0.226087740006281,"mean","40 cm","dry",33.5358909519347
"74","SEI",391,15.4679924460626,0.00154679924460626,7713.01346791965,0.200544087086038,"mean","40 cm","dry",33.085413291599
"75","SEI",396,6.46446468825888,0.000646446468825888,7725.00254236409,0.0836823632459356,"mean","40 cm","dry",32.6453902125542
"76","SEI",401,3.44957800815647,0.000344957800815647,7742.00969797063,0.0445566221527814,"mean","40 cm","dry",32.2164318758384
"77","SEI",406,3.0669954757976,0.00030669954757976,7760.71810908837,0.0395194804486704,"mean","40 cm","dry",31.7985498966775
"78","SEI",411,2.72663448087588,0.000272663448087588,7778.57584185308,0.0350531322996823,"mean","40 cm","dry",31.3913255791855
"79","SEI",26,10000,1,10000,100,"mean","40 cm","intermediate",100
"80","SEI",31,10000,1,10000,100,"mean","40 cm","intermediate",100
"81","SEI",36,10000,1,10000,100,"mean","40 cm","intermediate",100
"82","SEI",41,10000,1,10000,100,"mean","40 cm","intermediate",100
"83","SEI",46,10000,1,10000,100,"mean","40 cm","intermediate",100
"84","SEI",51,10000,1,10000,100,"mean","40 cm","intermediate",100
"85","SEI",56,10000,1,10000,100,"mean","40 cm","intermediate",100
"86","SEI",61,10000,1,10000,100,"mean","40 cm","intermediate",100
"87","SEI",66,10000,1,10000,100,"mean","40 cm","intermediate",100
"88","SEI",71,10000,1,10000,100,"mean","40 cm","intermediate",100
"89","SEI",76,10000,1,10000,100,"mean","40 cm","intermediate",100
"90","SEI",81,10000,1,10000,100,"mean","40 cm","intermediate",100
"91","SEI",86,10000,1,10000,100,"mean","40 cm","intermediate",100
"92","SEI",91,10000,1,10000,100,"mean","40 cm","intermediate",100
"93","SEI",96,10000,1,10000,100,"mean","40 cm","intermediate",100
"94","SEI",101,10000,1,10000,100,"mean","40 cm","intermediate",100
"95","SEI",106,10000,1,10000,100,"mean","40 cm","intermediate",100
"96","SEI",111,10000,1,10000,100,"mean","40 cm","intermediate",100
"97","SEI",116,9935.08051515391,0.993508051515391,10000,99.3508051515391,"mean","40 cm","intermediate",99.965831850081
"98","SEI",121,9862.14705745114,0.986214705745114,10000,98.6214705745114,"mean","40 cm","intermediate",99.8986137863025
"99","SEI",126,9772.23072985026,0.977223072985026,10000,97.7223072985026,"mean","40 cm","intermediate",99.7949801440263
"100","SEI",131,9682.52528867191,0.968252528867191,10000,96.8252528867191,"mean","40 cm","intermediate",99.6599925414215
